InvoiceNo,StockCode,Description,Quantity,InvoiceDate,InvoiceTime,UnitPrice,CustomerID,Revenue,TotalCartRevenue,TotalCartSize
559362,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,7/24/16,8:43,4.95,12635,14.85,14.85,3
559363,23203,FARM ANIMAL DOILEY PATTERNS,10,7/24/16,8:45,2.08,16091,20.8,40.6,14
559363,47566,OWL PARTY BUNTING,4,7/24/16,8:45,4.95,16091,19.8,40.6,14
559364,23203,FARM ANIMAL DOILEY PATTERNS,10,7/24/16,8:48,2.08,17735,20.8,88.7,42
559364,85099B,JUMBO BAG RED FOX,10,7/24/16,8:48,2.08,17735,20.8,88.7,42
559364,22382,LUNCH BAG SPACECHIMP DESIGN ,10,7/24/16,8:48,1.65,17735,16.5,88.7,42
559364,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,7/24/16,8:48,2.55,17735,30.6,88.7,42
559368,85099B,JUMBO BAG RED FOX,10,7/24/16,9:38,2.08,17031,20.8,20.8,10
559369,23203,FARM ANIMAL DOILEY PATTERNS,20,7/24/16,10:00,2.08,14388,41.6,112.45,51
559369,85099B,JUMBO BAG RED FOX,20,7/24/16,10:00,2.08,14388,41.6,112.45,51
559369,22382,LUNCH BAG SPACECHIMP DESIGN ,10,7/24/16,10:00,1.65,14388,16.5,112.45,51
559369,22423,REGENCY CAKESTAND 3 TIER RHINO,1,7/24/16,10:00,12.75,14388,12.75,112.45,51
559370,47566,OWL PARTY BUNTING,4,7/24/16,10:01,4.95,17042,19.8,19.8,4
559371,47566,OWL PARTY BUNTING,4,7/24/16,10:20,4.95,14264,19.8,19.8,4
559401,85099B,JUMBO BAG RED FOX,10,7/24/16,10:49,2.08,15039,20.8,30.44,17
559401,23203,FARM ANIMAL DOILEY PATTERNS,3,7/24/16,10:49,2.08,15039,6.24,30.44,17
559401,21080,SET/20 DOLPHIN PAPER NAPKINS ,4,7/24/16,10:49,0.85,15039,3.4,30.44,17
559419,85099B,JUMBO BAG RED FOX,200,7/24/16,11:41,1.74,16029,348,348,200
559422,85099B,JUMBO BAG RED FOX,20,7/24/16,12:00,2.08,12553,41.6,41.6,20
559436,84596F,STARFISH SOAP DISH,2,7/24/16,12:18,0.42,15901,0.84,0.84,2
559441,21080,SET/20 DOLPHIN PAPER NAPKINS ,12,7/24/16,12:22,0.85,12583,10.2,10.2,12
559457,47566,OWL PARTY BUNTING,12,7/24/16,12:50,4.95,14918,59.4,135.9,18
559457,22423,REGENCY CAKESTAND 3 TIER RHINO,6,7/24/16,12:50,12.75,14918,76.5,135.9,18
559460,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,7/24/16,13:00,4.25,13862,25.5,42,16
559460,22382,LUNCH BAG SPACECHIMP DESIGN ,10,7/24/16,13:00,1.65,13862,16.5,42,16
559462,23203,FARM ANIMAL DOILEY PATTERNS,30,7/24/16,13:12,2.08,16523,62.4,62.4,30
559464,84596B,TIGER MIX DESIGN ORANGE BOWL,16,7/24/16,13:26,0.42,15157,6.72,6.72,16
559465,47566,OWL PARTY BUNTING,150,7/24/16,13:26,4.15,14680,622.5,801.5,250
559465,85099B,JUMBO BAG RED FOX,100,7/24/16,13:26,1.79,14680,179,801.5,250
559469,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,7/24/16,13:37,2.55,15182,30.6,50.4,16
559469,47566,OWL PARTY BUNTING,4,7/24/16,13:37,4.95,15182,19.8,50.4,16
559505,22423,REGENCY CAKESTAND 3 TIER RHINO,3,7/24/16,15:16,12.75,16398,38.25,88.65,19
559505,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,7/24/16,15:16,2.55,16398,30.6,88.65,19
559505,47566,OWL PARTY BUNTING,4,7/24/16,15:16,4.95,16398,19.8,88.65,19
559507,22960,JAM MAKING SET WITH JARS BALD EAGLE,1,7/24/16,15:22,4.25,15920,4.25,4.25,1
559510,47566,OWL PARTY BUNTING,8,7/24/16,15:29,4.95,14961,39.6,39.6,8
559512,23203,FARM ANIMAL DOILEY PATTERNS,20,7/24/16,15:54,2.08,14188,41.6,104,50
559512,85099B,JUMBO BAG RED FOX,30,7/24/16,15:54,2.08,14188,62.4,104,50
559513,21080,SET/20 DOLPHIN PAPER NAPKINS ,3,7/24/16,15:56,0.85,14534,2.55,2.55,3
559519,22382,LUNCH BAG SPACECHIMP DESIGN ,150,7/24/16,16:17,1.45,17353,217.5,217.5,150
559525,21212,PACK OF 72 LADYBUG CAKE CASES,3,7/26/16,10:30,0.55,16923,1.65,16.74,38
559525,21212,PACK OF 72 LADYBUG CAKE CASES,3,7/26/16,10:30,0.55,16923,1.65,16.74,38
559525,84596B,TIGER MIX DESIGN ORANGE BOWL,8,7/26/16,10:30,0.42,16923,3.36,16.74,38
559525,84596B,TIGER MIX DESIGN ORANGE BOWL,8,7/26/16,10:30,0.42,16923,3.36,16.74,38
559525,84596F,STARFISH SOAP DISH,8,7/26/16,10:30,0.42,16923,3.36,16.74,38
559525,84596F,STARFISH SOAP DISH,8,7/26/16,10:30,0.42,16923,3.36,16.74,38
559526,85099B,JUMBO BAG RED FOX,1,7/26/16,11:19,2.08,15756,2.08,2.08,1
559527,21175,SEEYA LATER ALLIGATOR METAL SIGN,6,7/26/16,11:24,2.55,17787,15.3,19.55,7
559527,22960,JAM MAKING SET WITH JARS BALD EAGLE,1,7/26/16,11:24,4.25,17787,4.25,19.55,7
559529,23084,RABBIT NIGHT LIGHT,10,7/26/16,12:03,2.08,14808,20.8,20.8,10
559535,85099B,JUMBO BAG RED FOX,1,7/26/16,12:16,2.08,17841,2.08,10.58,3
559535,22960,JAM MAKING SET WITH JARS BALD EAGLE,2,7/26/16,12:16,4.25,17841,8.5,10.58,3
559542,22382,LUNCH BAG SPACECHIMP DESIGN ,2,7/26/16,13:32,1.65,17126,3.3,9.54,5
559542,23084,RABBIT NIGHT LIGHT,3,7/26/16,13:32,2.08,17126,6.24,9.54,5
559543,23084,RABBIT NIGHT LIGHT,1,7/26/16,13:46,2.08,17126,2.08,2.08,1
559547,47566,OWL PARTY BUNTING,2,7/26/16,15:12,4.95,17758,9.9,28.62,11
559547,23203,FARM ANIMAL DOILEY PATTERNS,4,7/26/16,15:12,2.08,17758,8.32,28.62,11
559547,85099B,JUMBO BAG RED FOX,5,7/26/16,15:12,2.08,17758,10.4,28.62,11
559549,84596F,STARFISH SOAP DISH,3,7/26/16,15:25,0.42,13230,1.26,9.17,11
559549,84596B,TIGER MIX DESIGN ORANGE BOWL,5,7/26/16,15:25,0.42,13230,2.1,9.17,11
559549,23203,FARM ANIMAL DOILEY PATTERNS,2,7/26/16,15:25,2.08,13230,4.16,9.17,11
559549,22382,LUNCH BAG SPACECHIMP DESIGN ,1,7/26/16,15:25,1.65,13230,1.65,9.17,11
559550,21080,SET/20 DOLPHIN PAPER NAPKINS ,7,7/26/16,15:38,0.85,17757,5.95,5.95,7
559552,22382,LUNCH BAG SPACECHIMP DESIGN ,1,7/26/16,16:29,1.65,16014,1.65,5.85,3
559552,21175,SEEYA LATER ALLIGATOR METAL SIGN,1,7/26/16,16:29,2.55,16014,2.55,5.85,3
559552,22382,LUNCH BAG SPACECHIMP DESIGN ,1,7/26/16,16:29,1.65,16014,1.65,5.85,3
559553,22423,REGENCY CAKESTAND 3 TIER RHINO,1,7/27/16,9:23,12.75,16174,12.75,12.75,1
559554,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,24,7/27/16,10:12,4.95,14258,118.8,326.3,74
559554,47566,OWL PARTY BUNTING,50,7/27/16,10:12,4.15,14258,207.5,326.3,74
559557,22423,REGENCY CAKESTAND 3 TIER RHINO,1,7/27/16,10:33,12.75,17444,12.75,12.75,1
559639,22423,REGENCY CAKESTAND 3 TIER RHINO,6,7/27/16,12:23,12.75,13767,76.5,76.5,6
559640,47566,OWL PARTY BUNTING,50,7/27/16,12:30,4.15,15812,207.5,207.5,50
559641,47566,OWL PARTY BUNTING,2,7/27/16,12:31,4.95,13184,9.9,9.9,2
559652,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,7/27/16,12:47,4.95,17164,14.85,84.15,45
559652,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,7/27/16,12:47,4.25,17164,25.5,84.15,45
559652,21212,PACK OF 72 LADYBUG CAKE CASES,24,7/27/16,12:47,0.55,17164,13.2,84.15,45
559652,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,7/27/16,12:47,2.55,17164,30.6,84.15,45
559653,22382,LUNCH BAG SPACECHIMP DESIGN ,1,7/27/16,12:49,1.65,14552,1.65,1.65,1
559662,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,6,7/27/16,13:32,4.95,16572,29.7,29.7,6
559665,23203,FARM ANIMAL DOILEY PATTERNS,1,7/27/16,13:35,2.08,12556,2.08,2.08,1
559668,21080,SET/20 DOLPHIN PAPER NAPKINS ,12,7/27/16,13:40,0.85,13394,10.2,10.2,12
559671,85099B,JUMBO BAG RED FOX,2,7/27/16,13:55,2.08,17811,4.16,4.16,2
559672,84596F,STARFISH SOAP DISH,8,7/27/16,14:04,0.42,14796,3.36,43.37,31
559672,84596B,TIGER MIX DESIGN ORANGE BOWL,8,7/27/16,14:04,0.42,14796,3.36,43.37,31
559672,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,7/27/16,14:04,2.55,14796,30.6,43.37,31
559672,21212,PACK OF 72 LADYBUG CAKE CASES,2,7/27/16,14:04,0.55,14796,1.1,43.37,31
559672,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,1,7/27/16,14:04,4.95,14796,4.95,43.37,31
559673,22960,JAM MAKING SET WITH JARS BALD EAGLE,4,7/27/16,14:10,4.25,13224,17,33.5,14
559673,22382,LUNCH BAG SPACECHIMP DESIGN ,10,7/27/16,14:10,1.65,13224,16.5,33.5,14
559674,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,7/27/16,14:16,2.55,15856,30.6,61.2,24
559674,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,7/27/16,14:16,2.55,15856,30.6,61.2,24
559676,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,7/27/16,14:40,2.55,17340,30.6,90,24
559676,47566,OWL PARTY BUNTING,12,7/27/16,14:40,4.95,17340,59.4,90,24
559679,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,7/27/16,14:46,4.95,15265,14.85,78.6,8
559679,22423,REGENCY CAKESTAND 3 TIER RHINO,5,7/27/16,14:46,12.75,15265,63.75,78.6,8
559684,47566,OWL PARTY BUNTING,8,7/27/16,15:05,4.95,14367,39.6,81.2,28
559684,85099B,JUMBO BAG RED FOX,20,7/27/16,15:05,2.08,14367,41.6,81.2,28
559685,21080,SET/20 DOLPHIN PAPER NAPKINS ,12,7/27/16,15:22,0.85,12599,10.2,10.2,12
559691,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,7/27/16,15:52,2.55,13089,30.6,110.8,34
559691,47566,OWL PARTY BUNTING,12,7/27/16,15:52,4.95,13089,59.4,110.8,34
559691,23203,FARM ANIMAL DOILEY PATTERNS,10,7/27/16,15:52,2.08,13089,20.8,110.8,34
559696,22382,LUNCH BAG SPACECHIMP DESIGN ,3,7/27/16,16:59,1.65,15577,4.95,4.95,3
559697,22423,REGENCY CAKESTAND 3 TIER RHINO,1,7/27/16,17:03,12.75,15577,12.75,13.3,2
559697,21212,PACK OF 72 LADYBUG CAKE CASES,1,7/27/16,17:03,0.55,15577,0.55,13.3,2
559698,22382,LUNCH BAG SPACECHIMP DESIGN ,20,7/27/16,17:07,1.65,17589,33,33,20
559702,22423,REGENCY CAKESTAND 3 TIER RHINO,32,7/28/16,9:10,10.95,16013,350.4,350.4,32
559706,22423,REGENCY CAKESTAND 3 TIER RHINO,1,7/28/16,10:02,12.75,16609,12.75,12.75,1
559711,22382,LUNCH BAG SPACECHIMP DESIGN ,10,7/28/16,10:46,1.65,13590,16.5,16.5,10
559733,21212,PACK OF 72 LADYBUG CAKE CASES,24,7/28/16,10:54,0.55,16145,13.2,34,34
559733,23203,FARM ANIMAL DOILEY PATTERNS,10,7/28/16,10:54,2.08,16145,20.8,34,34
559751,85099B,JUMBO BAG RED FOX,4,7/28/16,11:28,2.08,14688,8.32,8.32,4
559782,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,7/28/16,11:55,4.95,12722,14.85,14.85,3
559791,47566,OWL PARTY BUNTING,8,7/28/16,12:24,4.95,17675,39.6,56.1,18
559791,22382,LUNCH BAG SPACECHIMP DESIGN ,10,7/28/16,12:24,1.65,17675,16.5,56.1,18
559794,23203,FARM ANIMAL DOILEY PATTERNS,10,7/28/16,13:16,2.08,16700,20.8,41.6,20
559794,85099B,JUMBO BAG RED FOX,10,7/28/16,13:16,2.08,16700,20.8,41.6,20
559797,21212,PACK OF 72 LADYBUG CAKE CASES,24,7/28/16,13:31,0.55,12720,13.2,13.2,24
559807,21212,PACK OF 72 LADYBUG CAKE CASES,2,7/28/16,14:48,0.55,17841,1.1,26.6,4
559807,22423,REGENCY CAKESTAND 3 TIER RHINO,2,7/28/16,14:48,12.75,17841,25.5,26.6,4
559809,21175,SEEYA LATER ALLIGATOR METAL SIGN,2,7/28/16,14:57,2.55,16409,5.1,9,8
559809,21080,SET/20 DOLPHIN PAPER NAPKINS ,2,7/28/16,14:57,0.85,16409,1.7,9,8
559809,21212,PACK OF 72 LADYBUG CAKE CASES,4,7/28/16,14:57,0.55,16409,2.2,9,8
559811,47566,OWL PARTY BUNTING,4,7/28/16,15:22,4.95,13269,19.8,40.6,14
559811,85099B,JUMBO BAG RED FOX,10,7/28/16,15:22,2.08,13269,20.8,40.6,14
559813,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,7/28/16,15:42,4.95,18272,14.85,40.35,9
559813,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,7/28/16,15:42,4.25,18272,25.5,40.35,9
559814,22382,LUNCH BAG SPACECHIMP DESIGN ,10,7/28/16,15:49,1.65,15544,16.5,16.5,10
559819,23203,FARM ANIMAL DOILEY PATTERNS,20,7/28/16,16:58,2.08,12682,41.6,41.6,20
559824,47566,OWL PARTY BUNTING,4,7/28/16,17:23,4.95,17576,19.8,19.8,4
559831,23203,FARM ANIMAL DOILEY PATTERNS,10,7/29/16,9:58,2.08,14709,20.8,62.4,30
559831,85099B,JUMBO BAG RED FOX,20,7/29/16,9:58,2.08,14709,41.6,62.4,30
559862,21212,PACK OF 72 LADYBUG CAKE CASES,24,7/29/16,10:30,0.55,12782,13.2,13.2,24
559863,85099B,JUMBO BAG RED FOX,10,7/29/16,10:33,2.08,15039,20.8,36.95,15
559863,21080,SET/20 DOLPHIN PAPER NAPKINS ,4,7/29/16,10:33,0.85,15039,3.4,36.95,15
559863,22423,REGENCY CAKESTAND 3 TIER RHINO,1,7/29/16,10:33,12.75,15039,12.75,36.95,15
559864,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,7/29/16,10:38,4.95,14916,14.85,40.35,9
559864,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,7/29/16,10:38,4.25,14916,25.5,40.35,9
559865,85099B,JUMBO BAG RED FOX,10,7/29/16,10:39,2.08,14409,20.8,20.8,10
559866,47566,OWL PARTY BUNTING,4,7/29/16,10:43,4.95,15795,19.8,19.8,4
559876,84596F,STARFISH SOAP DISH,8,7/29/16,11:09,0.42,15752,3.36,12.96,19
559876,84596B,TIGER MIX DESIGN ORANGE BOWL,8,7/29/16,11:09,0.42,15752,3.36,12.96,19
559876,85099B,JUMBO BAG RED FOX,3,7/29/16,11:09,2.08,15752,6.24,12.96,19
559878,21175,SEEYA LATER ALLIGATOR METAL SIGN,2,7/29/16,11:19,2.55,15493,5.1,5.1,2
559884,23203,FARM ANIMAL DOILEY PATTERNS,20,7/29/16,11:34,2.08,16843,41.6,41.6,20
559886,22423,REGENCY CAKESTAND 3 TIER RHINO,1,7/29/16,11:44,12.75,13669,12.75,12.75,1
559887,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,1,7/29/16,11:44,4.95,13263,4.95,9.93,7
559887,22382,LUNCH BAG SPACECHIMP DESIGN ,2,7/29/16,11:44,1.65,13263,3.3,9.93,7
559887,84596B,TIGER MIX DESIGN ORANGE BOWL,4,7/29/16,11:44,0.42,13263,1.68,9.93,7
559889,23084,RABBIT NIGHT LIGHT,120,7/29/16,11:48,1.79,12678,214.8,214.8,120
559893,21212,PACK OF 72 LADYBUG CAKE CASES,2,7/29/16,12:06,0.55,14498,1.1,1.1,2
559894,22382,LUNCH BAG SPACECHIMP DESIGN ,4,7/29/16,12:06,1.65,14159,6.6,40.36,60
559894,22577,WOODEN HEART PAWPRINT,6,7/29/16,12:06,0.85,14159,5.1,40.36,60
559894,84596F,STARFISH SOAP DISH,8,7/29/16,12:06,0.42,14159,3.36,40.36,60
559894,84596B,TIGER MIX DESIGN ORANGE BOWL,8,7/29/16,12:06,0.42,14159,3.36,40.36,60
559894,84596F,STARFISH SOAP DISH,16,7/29/16,12:06,0.42,14159,6.72,40.36,60
559894,84596B,TIGER MIX DESIGN ORANGE BOWL,8,7/29/16,12:06,0.42,14159,3.36,40.36,60
559894,84596B,TIGER MIX DESIGN ORANGE BOWL,8,7/29/16,12:06,0.42,14159,3.36,40.36,60
559894,22960,JAM MAKING SET WITH JARS BALD EAGLE,2,7/29/16,12:06,4.25,14159,8.5,40.36,60
559895,47566,OWL PARTY BUNTING,8,7/29/16,12:06,4.95,14110,39.6,39.6,8
559896,22960,JAM MAKING SET WITH JARS BALD EAGLE,2,7/29/16,12:15,4.25,15530,8.5,8.5,2
559897,85099B,JUMBO BAG RED FOX,10,7/29/16,12:18,2.08,16779,20.8,20.8,10
559898,21212,PACK OF 72 LADYBUG CAKE CASES,1,7/29/16,12:18,0.55,16225,0.55,8.87,5
559898,23203,FARM ANIMAL DOILEY PATTERNS,4,7/29/16,12:18,2.08,16225,8.32,8.87,5
559904,47566,OWL PARTY BUNTING,4,7/29/16,13:20,4.95,13149,19.8,19.8,4
559907,23203,FARM ANIMAL DOILEY PATTERNS,10,7/29/16,13:37,2.08,12766,20.8,20.8,10
559909,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,7/29/16,14:28,4.95,18245,14.85,14.85,3
559911,85099B,JUMBO BAG RED FOX,10,7/29/16,14:39,1.79,13777,17.9,17.9,10
559912,47566,OWL PARTY BUNTING,4,7/29/16,15:04,4.95,14221,19.8,19.8,4
559918,23203,FARM ANIMAL DOILEY PATTERNS,10,7/29/16,15:29,2.08,18225,20.8,41.6,20
559918,85099B,JUMBO BAG RED FOX,10,7/29/16,15:29,2.08,18225,20.8,41.6,20
559925,23203,FARM ANIMAL DOILEY PATTERNS,20,7/29/16,16:47,2.08,17644,41.6,81.2,28
559925,47566,OWL PARTY BUNTING,8,7/29/16,16:47,4.95,17644,39.6,81.2,28
559928,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,6,7/30/16,8:52,4.95,12405,29.7,29.7,6
559930,21212,PACK OF 72 LADYBUG CAKE CASES,24,7/30/16,9:22,0.55,17738,13.2,115.2,32
559930,22423,REGENCY CAKESTAND 3 TIER RHINO,8,7/30/16,9:22,12.75,17738,102,115.2,32
559934,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,7/30/16,9:58,2.55,13012,30.6,30.6,12
559935,23203,FARM ANIMAL DOILEY PATTERNS,100,7/30/16,10:08,1.79,15125,179,179,100
559937,47566,OWL PARTY BUNTING,8,7/30/16,10:11,4.95,13577,39.6,81.2,28
559937,23203,FARM ANIMAL DOILEY PATTERNS,10,7/30/16,10:11,2.08,13577,20.8,81.2,28
559937,85099B,JUMBO BAG RED FOX,10,7/30/16,10:11,2.08,13577,20.8,81.2,28
559938,47566,OWL PARTY BUNTING,5,7/30/16,10:15,4.95,17315,24.75,24.75,5
559941,22423,REGENCY CAKESTAND 3 TIER RHINO,112,7/30/16,10:20,10.95,17396,1226.4,1226.4,112
559948,22423,REGENCY CAKESTAND 3 TIER RHINO,32,7/30/16,10:41,10.95,12653,350.4,350.4,32
559951,23203,FARM ANIMAL DOILEY PATTERNS,10,7/30/16,10:52,2.08,14847,20.8,20.8,10
559981,21175,SEEYA LATER ALLIGATOR METAL SIGN,5,7/30/16,11:30,2.55,14562,12.75,107.55,29
559981,22910,JIGSAW PUPPY AND BIRDHOUSE,6,7/30/16,11:30,2.95,14562,17.7,107.55,29
559981,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,7/30/16,11:30,2.95,14562,17.7,107.55,29
559981,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,4,7/30/16,11:30,4.95,14562,19.8,107.55,29
559981,47566,OWL PARTY BUNTING,8,7/30/16,11:30,4.95,14562,39.6,107.55,29
559982,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,7/30/16,11:34,4.95,12915,14.85,60.15,9
559982,22423,REGENCY CAKESTAND 3 TIER RHINO,2,7/30/16,11:34,12.75,12915,25.5,60.15,9
559982,47566,OWL PARTY BUNTING,4,7/30/16,11:34,4.95,12915,19.8,60.15,9
559984,84596B,TIGER MIX DESIGN ORANGE BOWL,2,7/30/16,11:45,0.42,16657,0.84,3.04,4
559984,22382,LUNCH BAG SPACECHIMP DESIGN ,1,7/30/16,11:45,1.65,16657,1.65,3.04,4
559984,21212,PACK OF 72 LADYBUG CAKE CASES,1,7/30/16,11:45,0.55,16657,0.55,3.04,4
559985,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,7/30/16,11:46,4.25,16488,25.5,25.5,6
559989,47566,OWL PARTY BUNTING,8,7/30/16,12:21,4.95,13319,39.6,39.6,8
560010,22382,LUNCH BAG SPACECHIMP DESIGN ,10,7/30/16,12:48,1.65,13178,16.5,37.3,20
560010,23203,FARM ANIMAL DOILEY PATTERNS,10,7/30/16,12:48,2.08,13178,20.8,37.3,20
560018,21080,SET/20 DOLPHIN PAPER NAPKINS ,2,7/30/16,12:52,0.85,15987,1.7,3.1,4
560018,21212,PACK OF 72 LADYBUG CAKE CASES,1,7/30/16,12:52,0.55,15987,0.55,3.1,4
560018,21080,SET/20 DOLPHIN PAPER NAPKINS ,1,7/30/16,12:52,0.85,15987,0.85,3.1,4
560024,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,1,7/30/16,13:00,4.95,15005,4.95,19.8,4
560024,47566,OWL PARTY BUNTING,3,7/30/16,13:00,4.95,15005,14.85,19.8,4
560025,22382,LUNCH BAG SPACECHIMP DESIGN ,1,7/30/16,13:00,1.65,18283,1.65,7.89,4
560025,85099B,JUMBO BAG RED FOX,1,7/30/16,13:00,2.08,18283,2.08,7.89,4
560025,23203,FARM ANIMAL DOILEY PATTERNS,2,7/30/16,13:00,2.08,18283,4.16,7.89,4
560033,22910,JIGSAW PUPPY AND BIRDHOUSE,6,7/30/16,13:28,2.95,12388,17.7,75,20
560033,47566,OWL PARTY BUNTING,8,7/30/16,13:28,4.95,12388,39.6,75,20
560033,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,6,7/30/16,13:28,2.95,12388,17.7,75,20
560034,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,7/30/16,13:35,4.95,13933,14.85,14.85,3
560035,85099B,JUMBO BAG RED FOX,10,7/30/16,13:41,2.08,17706,20.8,61.6,34
560035,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,7/30/16,13:41,2.55,17706,30.6,61.6,34
560035,21080,SET/20 DOLPHIN PAPER NAPKINS ,12,7/30/16,13:41,0.85,17706,10.2,61.6,34
560036,23203,FARM ANIMAL DOILEY PATTERNS,10,7/30/16,13:51,2.08,14911,20.8,210.85,29
560036,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,7/30/16,13:51,4.95,14911,14.85,210.85,29
560036,22423,REGENCY CAKESTAND 3 TIER RHINO,16,7/30/16,13:51,10.95,14911,175.2,210.85,29
560038,21080,SET/20 DOLPHIN PAPER NAPKINS ,12,7/30/16,14:08,0.85,12709,10.2,360.6,44
560038,22423,REGENCY CAKESTAND 3 TIER RHINO,32,7/30/16,14:08,10.95,12709,350.4,360.6,44
560041,22960,JAM MAKING SET WITH JARS BALD EAGLE,24,7/30/16,14:46,3.75,14156,90,141,28
560041,22423,REGENCY CAKESTAND 3 TIER RHINO,4,7/30/16,14:46,12.75,14156,51,141,28
560042,23203,FARM ANIMAL DOILEY PATTERNS,10,7/30/16,14:46,2.08,17068,20.8,20.8,10
560047,47566,OWL PARTY BUNTING,1,7/30/16,15:01,4.95,17259,4.95,4.95,1
560048,22423,REGENCY CAKESTAND 3 TIER RHINO,2,7/30/16,15:02,12.75,13515,25.5,25.5,2
560053,85099B,JUMBO BAG RED FOX,100,7/30/16,15:44,1.79,17612,179,179,100
560078,47566,OWL PARTY BUNTING,8,7/30/16,16:12,4.95,16040,39.6,65.1,10
560078,22423,REGENCY CAKESTAND 3 TIER RHINO,2,7/30/16,16:12,12.75,16040,25.5,65.1,10
560080,21175,SEEYA LATER ALLIGATOR METAL SIGN,192,7/30/16,16:23,2.08,17450,399.36,399.36,192
560089,22382,LUNCH BAG SPACECHIMP DESIGN ,1,7/30/16,16:45,1.65,12748,1.65,1.65,1
560094,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,2,7/30/16,17:13,4.95,18109,9.9,10.45,3
560094,21212,PACK OF 72 LADYBUG CAKE CASES,1,7/30/16,17:13,0.55,18109,0.55,10.45,3
560097,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,3,7/30/16,17:40,4.95,13050,14.85,14.85,3
560098,21175,SEEYA LATER ALLIGATOR METAL SIGN,2,7/30/16,17:44,2.55,16907,5.1,5.1,2
560102,47566,OWL PARTY BUNTING,4,7/30/16,18:28,4.95,13994,19.8,19.8,4
560104,21175,SEEYA LATER ALLIGATOR METAL SIGN,2,7/30/16,18:56,2.55,17921,5.1,5.1,2
560105,22382,LUNCH BAG SPACECHIMP DESIGN ,5,7/30/16,19:23,1.65,16794,8.25,8.25,5
560107,85099B,JUMBO BAG RED FOX,20,7/31/16,8:09,2.08,12928,41.6,41.6,20
560119,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,7/31/16,10:21,4.25,12815,25.5,55.2,12
560119,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,6,7/31/16,10:21,4.95,12815,29.7,55.2,12
560120,21212,PACK OF 72 LADYBUG CAKE CASES,24,7/31/16,10:27,0.55,14907,13.2,38.7,30
560120,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,7/31/16,10:27,4.25,14907,25.5,38.7,30
560125,22910,JIGSAW PUPPY AND BIRDHOUSE,1,7/31/16,10:44,2.95,18118,2.95,10.85,3
560125,22086,PAPER CHAIN KIT REINDEER CHRISTMAS ,1,7/31/16,10:44,2.95,18118,2.95,10.85,3
560125,47566,OWL PARTY BUNTING,1,7/31/16,10:44,4.95,18118,4.95,10.85,3
560145,22720,SET OF 3 CAKE TINS LEOPARD DESIGN ,6,7/31/16,11:04,4.95,13381,29.7,49.5,10
560145,47566,OWL PARTY BUNTING,4,7/31/16,11:04,4.95,13381,19.8,49.5,10
560181,22423,REGENCY CAKESTAND 3 TIER RHINO,5,7/31/16,11:45,12.75,16621,63.75,63.75,5
560183,47566,OWL PARTY BUNTING,8,7/31/16,11:48,4.95,12971,39.6,39.6,8
560185,21212,PACK OF 72 LADYBUG CAKE CASES,48,7/31/16,11:50,0.55,14676,26.4,26.4,48
560186,47566,OWL PARTY BUNTING,2,7/31/16,11:57,4.95,17266,9.9,9.9,2
560201,47566,OWL PARTY BUNTING,50,7/31/16,13:09,4.15,17061,207.5,207.5,50
560204,47566,OWL PARTY BUNTING,8,7/31/16,13:17,4.95,12971,39.6,39.6,8
